,City_x,State,Quality of Life Index,Purchasing Power Index,Safety Index,Health Care Index,Cost of Living Index,Property Price to Income Ratio,Traffic Commute Time Index,Pollution Index,Country Code,pop_thou,avg_5_yr_growth_thou,Percent Fertile,chrstpct,judpct,islmpct,budpct,zorpct,hinpct,sikhpct,shntpct,bahpct,taopct,jainpct,conpct,synpct,anmpct,nonpct,othrpct,sumpct,Country,City_y,AvgTemperature,pct_lt_sec,pct_some_sec,pct_some_ter
293,Ho Chi Minh City,None,48.76428571428572,28.431428571428576,44.192857142857136,53.43714285714287,40.59285714285714,23.437142857142852,31.482142857142858,93.60928571428572,,,,,,,,,,,,,,,,,,,,,,Equador,Quito,42.43536351165968,,,
294,Ho Chi Minh City,None,48.76428571428572,28.431428571428576,44.192857142857136,53.43714285714287,40.59285714285714,23.437142857142852,31.482142857142858,93.60928571428572,,,,,,,,,,,,,,,,,,,,,,Ivory Coast,None,75.1399525145691,,,
295,Ho Chi Minh City,None,48.76428571428572,28.431428571428576,44.192857142857136,53.43714285714287,40.59285714285714,23.437142857142852,31.482142857142858,93.60928571428572,,,,,,,,,,,,,,,,,,,,,,Laos,None,79.96746168789109,,,
296,Ho Chi Minh City,None,48.76428571428572,28.431428571428576,44.192857142857136,53.43714285714287,40.59285714285714,23.437142857142852,31.482142857142858,93.60928571428572,,,,,,,,,,,,,,,,,,,,,,Macedonia,Skopje,54.00780356179161,,,
297,Ho Chi Minh City,None,48.76428571428572,28.431428571428576,44.192857142857136,53.43714285714287,40.59285714285714,23.437142857142852,31.482142857142858,93.60928571428572,,,,,,,,,,,,,,,,,,,,,,Myanmar (Burma),None,71.5116770990717,,,
298,Ho Chi Minh City,None,48.76428571428572,28.431428571428576,44.192857142857136,53.43714285714287,40.59285714285714,23.437142857142852,31.482142857142858,93.60928571428572,,,,,,,,,,,,,,,,,,,,,,North Korea,None,48.21019857543733,,,
299,Ho Chi Minh City,None,48.76428571428572,28.431428571428576,44.192857142857136,53.43714285714287,40.59285714285714,23.437142857142852,31.482142857142858,93.60928571428572,,,,,,,,,,,,,,,,,,,,,,Russia,Moscow,41.92599827325716,,,
300,Ho Chi Minh City,None,48.76428571428572,28.431428571428576,44.192857142857136,53.43714285714287,40.59285714285714,23.437142857142852,31.482142857142858,93.60928571428572,,,,,,,,,,,,,,,,,,,,,,Russia,Yerevan,53.69699318040915,,,
301,Ho Chi Minh City,None,48.76428571428572,28.431428571428576,44.192857142857136,53.43714285714287,40.59285714285714,23.437142857142852,31.482142857142858,93.60928571428572,,,,,,,,,,,,,,,,,,,,,,Serbia-Montenegro,None,42.396761015465394,,,
302,Ho Chi Minh City,None,48.76428571428572,28.431428571428576,44.192857142857136,53.43714285714287,40.59285714285714,23.437142857142852,31.482142857142858,93.60928571428572,,,,,,,,,,,,,,,,,,,,,,South Korea,Seoul,52.87797323548456,,,
303,Ho Chi Minh City,None,48.76428571428572,28.431428571428576,44.192857142857136,53.43714285714287,40.59285714285714,23.437142857142852,31.482142857142858,93.60928571428572,,,,,,,,,,,,,,,,,,,,,,Syria,None,62.80611980572022,,,
304,Ho Chi Minh City,None,48.76428571428572,28.431428571428576,44.192857142857136,53.43714285714287,40.59285714285714,23.437142857142852,31.482142857142858,93.60928571428572,,,,,,,,,,,,,,,,,,,,,,Taiwan,Taipei,69.33387653788029,,,
305,Ho Chi Minh City,None,48.76428571428572,28.431428571428576,44.192857142857136,53.43714285714287,40.59285714285714,23.437142857142852,31.482142857142858,93.60928571428572,,,,,,,,,,,,,,,,,,,,,,Tanzania,None,65.30484079173841,,,
306,Ho Chi Minh City,None,48.76428571428572,28.431428571428576,44.192857142857136,53.43714285714287,40.59285714285714,23.437142857142852,31.482142857142858,93.60928571428572,,,,,,,,,,,,,,,,,,,,,,The Netherlands,Amsterdam,50.818076840060336,,,
307,Ho Chi Minh City,None,48.76428571428572,28.431428571428576,44.192857142857136,53.43714285714287,40.59285714285714,23.437142857142852,31.482142857142858,93.60928571428572,,,,,,,,,,,,,,,,,,,,,,Venezuela,Caracas,78.326011872639,,,
308,Ho Chi Minh City,None,48.76428571428572,28.431428571428576,44.192857142857136,53.43714285714287,40.59285714285714,23.437142857142852,31.482142857142858,93.60928571428572,,,,,,,,,,,,,,,,,,,,,,Vietnam,Hanoi,74.7373192315993,,,
309,Ho Chi Minh City,None,48.76428571428572,28.431428571428576,44.192857142857136,53.43714285714287,40.59285714285714,23.437142857142852,31.482142857142858,93.60928571428572,,,,,,,,,,,,,,,,,,,,,,Yugoslavia,Belgrade,54.03284049212184,,,
310,Hong Kong,None,97.68999999999998,74.498125,80.22937499999999,69.71187500000002,79.12562500000001,39.068124999999995,41.883125,66.2775,HKG,,,,,,,,,,,,,,,,,,,,,Hong Kong,Hong Kong,75.06277789769051,0.13,0.35,0.27
311,Honolulu, HI,158.23399999999998,90.511,57.813,69.72299999999998,94.857,8.977,41.13,38.474000000000004,USA,,,,1.4907999999999997,0.038099999999999995,0.018000000000000002,0.0218,0.0053,0.0057,0.0013,0.0005,0.0015,0.0,0.0003,0.0003,0.0026,0.0057,0.19,0.0025,0.0,,,,0.035,0.505,0.33999999999999997
312,Houston, TX,161.87411764705882,140.3835294117647,38.74117647058824,72.39823529411764,73.22352941176472,2.3676470588235294,41.54941176470589,58.97882352941176,USA,,,,1.4907999999999997,0.038099999999999995,0.018000000000000002,0.0218,0.0053,0.0057,0.0013,0.0005,0.0015,0.0,0.0003,0.0003,0.0026,0.0057,0.19,0.0025,0.0,,,,0.035,0.505,0.33999999999999997
313,Hyderabad,None,115.87470588235294,69.72176470588238,59.919999999999995,67.81411764705884,25.642941176470586,7.3494117647058825,44.528235294117664,79.15235294117649,IND,8933.0,1292.0,53.94534356764936,0.0469,0.0,0.268,0.0154,0.0001,0.8045,0.0187,0.0,0.0014,0.0,0.0041,0.0,0.0001,0.0024,0.0031,0.0004,0.0,India,None,81.53172890135951,0.28500000000000003,0.26,0.095
314,Hyderabad,None,115.87470588235294,69.72176470588238,59.919999999999995,67.81411764705884,25.642941176470586,7.3494117647058825,44.528235294117664,79.15235294117649,IND,8933.0,1292.0,53.94534356764936,0.0469,0.0,0.268,0.0154,0.0001,0.8045,0.0187,0.0,0.0014,0.0,0.0041,0.0,0.0001,0.0024,0.0031,0.0004,0.0,India,None,78.87181092164924,0.28500000000000003,0.26,0.095
315,Hyderabad,None,115.87470588235294,69.72176470588238,59.919999999999995,67.81411764705884,25.642941176470586,7.3494117647058825,44.528235294117664,79.15235294117649,IND,8933.0,1292.0,53.94534356764936,0.0469,0.0,0.268,0.0154,0.0001,0.8045,0.0187,0.0,0.0014,0.0,0.0041,0.0,0.0001,0.0024,0.0031,0.0004,0.0,India,Chennai,82.84702136844402,0.28500000000000003,0.26,0.095
316,Hyderabad,None,115.87470588235294,69.72176470588238,59.919999999999995,67.81411764705884,25.642941176470586,7.3494117647058825,44.528235294117664,79.15235294117649,IND,8933.0,1292.0,53.94534356764936,0.0469,0.0,0.268,0.0154,0.0001,0.8045,0.0187,0.0,0.0014,0.0,0.0041,0.0,0.0001,0.0024,0.0031,0.0004,0.0,India,Delhi,75.79885590933651,0.28500000000000003,0.26,0.095
317,Iasi,None,132.556,48.414,72.974,58.771,37.056,11.154999999999998,32.702,59.773,ROU,,,47.32502514434918,,,,,,,,,,,,,,,,,,Romania,Bucharest,52.36450464062177,0.060000000000000005,0.545,0.14
318,Indianapolis, IN,168.6357142857143,117.27285714285715,43.702857142857134,71.11714285714285,66.4857142857143,2.157142857142857,29.927142857142854,42.15857142857142,USA,,,,1.4907999999999997,0.038099999999999995,0.018000000000000002,0.0218,0.0053,0.0057,0.0013,0.0005,0.0015,0.0,0.0003,0.0003,0.0026,0.0057,0.19,0.0025,0.0,,,,0.035,0.505,0.33999999999999997
319,Islamabad,None,130.13,33.17142857142857,68.19285714285715,64.69285714285715,24.585714285714285,11.481428571428571,31.81142857142857,46.86142857142857,PAK,1367.0,303.0,51.23566455759742,0.034,0.0,1.9137,0.0012,0.0,0.022,0.0003,0.0,0.0004,0.0,0.0,0.0,0.0,0.0011,0.001,0.0007,0.0,Pakistan,Islamabad,65.36514840798709,0.44999999999999996,0.20500000000000002,0.055
320,Islamabad,None,130.13,33.17142857142857,68.19285714285715,64.69285714285715,24.585714285714285,11.481428571428571,31.81142857142857,46.86142857142857,PAK,1367.0,303.0,51.23566455759742,0.034,0.0,1.9137,0.0012,0.0,0.022,0.0003,0.0,0.0004,0.0,0.0,0.0,0.0,0.0011,0.001,0.0007,0.0,Pakistan,Karachi,77.93688073394516,0.44999999999999996,0.20500000000000002,0.055
321,Istanbul,None,100.90277777777777,50.21722222222222,53.64111111111111,69.76500000000001,47.080555555555556,10.828888888888889,58.136666666666656,68.8688888888889,TUR,13988.0,1528.0,52.97410301253288,0.0083,0.0004,1.9716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0048,0.0,Turkey,Ankara,50.90390675588181,0.43,0.265,0.10500000000000001
322,Istanbul,None,100.90277777777777,50.21722222222222,53.64111111111111,69.76500000000001,47.080555555555556,10.828888888888889,58.136666666666656,68.8688888888889,TUR,13988.0,1528.0,52.97410301253288,0.0083,0.0004,1.9716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0048,0.0,Turkey,Istanbul,59.452913878696116,0.43,0.265,0.10500000000000001
323,Izmir,None,139.57166666666666,46.78666666666667,72.49749999999999,74.7275,36.859166666666674,8.507500000000002,37.71999999999999,63.31833333333333,TUR,3020.0,269.0,52.97410301253288,0.0083,0.0004,1.9716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0048,0.0,Turkey,Ankara,50.90390675588181,0.43,0.265,0.10500000000000001
324,Izmir,None,139.57166666666666,46.78666666666667,72.49749999999999,74.7275,36.859166666666674,8.507500000000002,37.71999999999999,63.31833333333333,TUR,3020.0,269.0,52.97410301253288,0.0083,0.0004,1.9716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0048,0.0,Turkey,Istanbul,59.452913878696116,0.43,0.265,0.10500000000000001
325,Jacksonville, FL,177.24999999999997,121.66999999999999,42.626,71.71799999999999,70.38,2.416,35.202,35.448,USA,,,,1.4907999999999997,0.038099999999999995,0.018000000000000002,0.0218,0.0053,0.0057,0.0013,0.0005,0.0015,0.0,0.0003,0.0003,0.0026,0.0057,0.19,0.0025,0.0,,,,0.035,0.505,0.33999999999999997
326,Jakarta,None,46.82941176470589,30.625882352941176,47.78235294117648,57.97764705882353,45.46764705882354,20.084117647058825,53.53294117647059,84.40941176470588,IDN,10417.0,770.0,54.16933307395194,,,,,,,,,,,,,,,,,,Indonesia,Jakarta,35.98840798704796,0.3,0.28500000000000003,0.08499999999999999
327,Jeddah (Jiddah),None,138.54545454545456,97.93636363636364,64.66272727272727,56.374545454545455,50.67727272727273,3.186363636363636,34.058181818181815,73.29545454545455,SAU,4001.0,530.0,60.82408367016862,0.06,0.0,1.8764,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0018,0.0,Saudi Arabia,None,79.62967839412912,0.11499999999999999,0.265,0.275
328,Jeddah (Jiddah),None,138.54545454545456,97.93636363636364,64.66272727272727,56.374545454545455,50.67727272727273,3.186363636363636,34.058181818181815,73.29545454545455,SAU,4001.0,530.0,60.82408367016862,0.06,0.0,1.8764,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0018,0.0,Saudi Arabia,Riyadh,78.67092596589663,0.11499999999999999,0.265,0.275
329,Johannesburg,None,125.05111111111108,101.13666666666667,18.422777777777775,60.45277777777778,49.37444444444444,3.1372222222222224,41.21888888888888,67.90055555555556,ZAF,9250.0,1211.0,54.858526037294126,,,,,,,,,,,,,,,,,,South Africa,Cape Town,61.94041657673188,0.10500000000000001,0.385,0.045
330,Kansas City, MO,183.27333333333334,125.55999999999999,40.824999999999996,78.20833333333333,69.09500000000001,2.063333333333333,25.838333333333328,32.68,USA,,,,1.4907999999999997,0.038099999999999995,0.018000000000000002,0.0218,0.0053,0.0057,0.0013,0.0005,0.0015,0.0,0.0003,0.0003,0.0026,0.0057,0.19,0.0025,0.0,,,,0.035,0.505,0.33999999999999997
331,Karachi,None,74.45615384615384,35.46,38.61000000000001,56.73846153846153,25.281538461538464,12.670769230769231,40.526923076923076,92.22230769230768,PAK,16643.0,2448.0,51.23566455759742,0.034,0.0,1.9137,0.0012,0.0,0.022,0.0003,0.0,0.0004,0.0,0.0,0.0,0.0,0.0011,0.001,0.0007,0.0,Pakistan,Islamabad,65.36514840798709,0.44999999999999996,0.20500000000000002,0.055
332,Karachi,None,74.45615384615384,35.46,38.61000000000001,56.73846153846153,25.281538461538464,12.670769230769231,40.526923076923076,92.22230769230768,PAK,16643.0,2448.0,51.23566455759742,0.034,0.0,1.9137,0.0012,0.0,0.022,0.0003,0.0,0.0004,0.0,0.0,0.0,0.0,0.0011,0.001,0.0007,0.0,Pakistan,Karachi,77.93688073394516,0.44999999999999996,0.20500000000000002,0.055
333,Kathmandu,None,82.25285714285714,22.218571428571426,64.87142857142858,55.89,31.201428571428572,25.080000000000002,40.52428571428572,95.7642857142857,NPL,1183.0,200.0,52.13074909021233,,,,,,,,,,,,,,,,,,Nepal,Kathmandu,49.4923475445224,0.355,0.30000000000000004,0.045
334,Kaunas,None,161.2975,56.4675,61.575,73.39999999999999,45.370000000000005,10.0775,23.9225,26.7575,LTU,,,44.85823898218148,,,,,,,,,,,,,,,,,,,,,0.05,0.385,0.445
335,Kelowna,None,166.66714285714286,93.0942857142857,51.25142857142857,72.35571428571428,68.61999999999999,5.508571428571428,30.622857142857146,24.438571428571432,CAN,,,46.63107885173257,1.5322,0.0199,0.0388,0.0388,0.0002,0.008,0.008,0.0,0.0005,0.0001,0.0001,0.0001,0.0008,0.0021,0.1643,0.001,0.0,Canada,Calgary,39.38388732394368,0.035,0.355,0.545
336,Kelowna,None,166.66714285714286,93.0942857142857,51.25142857142857,72.35571428571428,68.61999999999999,5.508571428571428,30.622857142857146,24.438571428571432,CAN,,,46.63107885173257,1.5322,0.0199,0.0388,0.0388,0.0002,0.008,0.008,0.0,0.0005,0.0001,0.0001,0.0001,0.0008,0.0021,0.1643,0.001,0.0,Canada,Edmonton,38.78062466197947,0.035,0.355,0.545
337,Kelowna,None,166.66714285714286,93.0942857142857,51.25142857142857,72.35571428571428,68.61999999999999,5.508571428571428,30.622857142857146,24.438571428571432,CAN,,,46.63107885173257,1.5322,0.0199,0.0388,0.0388,0.0002,0.008,0.008,0.0,0.0005,0.0001,0.0001,0.0001,0.0008,0.0021,0.1643,0.001,0.0,Canada,Halifax,43.825658357977666,0.035,0.355,0.545
338,Kelowna,None,166.66714285714286,93.0942857142857,51.25142857142857,72.35571428571428,68.61999999999999,5.508571428571428,30.622857142857146,24.438571428571432,CAN,,,46.63107885173257,1.5322,0.0199,0.0388,0.0388,0.0002,0.008,0.008,0.0,0.0005,0.0001,0.0001,0.0001,0.0008,0.0021,0.1643,0.001,0.0,Canada,Montreal,45.22026956065097,0.035,0.355,0.545
339,Kelowna,None,166.66714285714286,93.0942857142857,51.25142857142857,72.35571428571428,68.61999999999999,5.508571428571428,30.622857142857146,24.438571428571432,CAN,,,46.63107885173257,1.5322,0.0199,0.0388,0.0388,0.0002,0.008,0.008,0.0,0.0005,0.0001,0.0001,0.0001,0.0008,0.0021,0.1643,0.001,0.0,Canada,Ottawa,43.94288128432612,0.035,0.355,0.545
340,Kelowna,None,166.66714285714286,93.0942857142857,51.25142857142857,72.35571428571428,68.61999999999999,5.508571428571428,30.622857142857146,24.438571428571432,CAN,,,46.63107885173257,1.5322,0.0199,0.0388,0.0388,0.0002,0.008,0.008,0.0,0.0005,0.0001,0.0001,0.0001,0.0008,0.0021,0.1643,0.001,0.0,Canada,Quebec City,39.6192768483542,0.035,0.355,0.545
341,Kelowna,None,166.66714285714286,93.0942857142857,51.25142857142857,72.35571428571428,68.61999999999999,5.508571428571428,30.622857142857146,24.438571428571432,CAN,,,46.63107885173257,1.5322,0.0199,0.0388,0.0388,0.0002,0.008,0.008,0.0,0.0005,0.0001,0.0001,0.0001,0.0008,0.0021,0.1643,0.001,0.0,Canada,Regina,36.81293977984024,0.035,0.355,0.545
342,Kelowna,None,166.66714285714286,93.0942857142857,51.25142857142857,72.35571428571428,68.61999999999999,5.508571428571428,30.622857142857146,24.438571428571432,CAN,,,46.63107885173257,1.5322,0.0199,0.0388,0.0388,0.0002,0.008,0.008,0.0,0.0005,0.0001,0.0001,0.0001,0.0008,0.0021,0.1643,0.001,0.0,Canada,Toronto,47.59833826221671,0.035,0.355,0.545
343,Kelowna,None,166.66714285714286,93.0942857142857,51.25142857142857,72.35571428571428,68.61999999999999,5.508571428571428,30.622857142857146,24.438571428571432,CAN,,,46.63107885173257,1.5322,0.0199,0.0388,0.0388,0.0002,0.008,0.008,0.0,0.0005,0.0001,0.0001,0.0001,0.0008,0.0021,0.1643,0.001,0.0,Canada,Vancouver,50.37682016617379,0.035,0.355,0.545
344,Kelowna,None,166.66714285714286,93.0942857142857,51.25142857142857,72.35571428571428,68.61999999999999,5.508571428571428,30.622857142857146,24.438571428571432,CAN,,,46.63107885173257,1.5322,0.0199,0.0388,0.0388,0.0002,0.008,0.008,0.0,0.0005,0.0001,0.0001,0.0001,0.0008,0.0021,0.1643,0.001,0.0,Canada,Winnipeg,37.56397690466138,0.035,0.355,0.545
345,Kharkiv,None,105.98750000000001,30.127499999999998,52.89,45.78375,29.275,12.415,37.57375,57.5475,UKR,1440.0,-12.0,48.000084230271824,1.704,0.003,0.0198,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1348,0.0009,0.0,Ukraine,Kiev (Kyiv),47.66315562270662,0.025,0.7,0.185
346,Kiev (Kyiv),None,75.02176470588236,35.988235294117636,52.49588235294118,50.945882352941176,35.385882352941174,17.615294117647064,38.33,72.1441176470588,UKR,,,48.000084230271824,1.704,0.003,0.0198,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1348,0.0009,0.0,Ukraine,Kiev (Kyiv),47.66315562270662,0.025,0.7,0.185
347,Kolkata,None,60.85722222222223,55.40666666666666,49.29222222222223,48.56777777777778,26.472222222222218,11.448888888888888,64.24722222222222,84.6611111111111,IND,14958.0,674.0,53.94534356764936,0.0469,0.0,0.268,0.0154,0.0001,0.8045,0.0187,0.0,0.0014,0.0,0.0041,0.0,0.0001,0.0024,0.0031,0.0004,0.0,India,None,81.53172890135951,0.28500000000000003,0.26,0.095
348,Kolkata,None,60.85722222222223,55.40666666666666,49.29222222222223,48.56777777777778,26.472222222222218,11.448888888888888,64.24722222222222,84.6611111111111,IND,14958.0,674.0,53.94534356764936,0.0469,0.0,0.268,0.0154,0.0001,0.8045,0.0187,0.0,0.0014,0.0,0.0041,0.0,0.0001,0.0024,0.0031,0.0004,0.0,India,None,78.87181092164924,0.28500000000000003,0.26,0.095
349,Kolkata,None,60.85722222222223,55.40666666666666,49.29222222222223,48.56777777777778,26.472222222222218,11.448888888888888,64.24722222222222,84.6611111111111,IND,14958.0,674.0,53.94534356764936,0.0469,0.0,0.268,0.0154,0.0001,0.8045,0.0187,0.0,0.0014,0.0,0.0041,0.0,0.0001,0.0024,0.0031,0.0004,0.0,India,Chennai,82.84702136844402,0.28500000000000003,0.26,0.095
350,Kolkata,None,60.85722222222223,55.40666666666666,49.29222222222223,48.56777777777778,26.472222222222218,11.448888888888888,64.24722222222222,84.6611111111111,IND,14958.0,674.0,53.94534356764936,0.0469,0.0,0.268,0.0154,0.0001,0.8045,0.0187,0.0,0.0014,0.0,0.0041,0.0,0.0001,0.0024,0.0031,0.0004,0.0,India,Delhi,75.79885590933651,0.28500000000000003,0.26,0.095
351,Krakow (Cracow),None,127.11769230769231,65.21538461538461,68.99000000000001,61.23153846153846,41.48230769230769,12.820769230769232,31.21307692307692,70.73461538461538,POL,762.0,3.0,48.161239481735194,1.8091,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0152,0.0,Poland,Warsaw,47.77608461040342,0.005,0.625,0.21000000000000002
352,Kuala Lumpur,None,81.915,75.61111111111113,30.285000000000007,62.99111111111111,46.00777777777777,9.819444444444445,42.013888888888886,73.11277777777778,MYS,6830.0,972.0,56.149540924059664,,,,,,,,,,,,,,,,,,Malaysia,Kuala Lumpur,78.95312972156226,0.08499999999999999,0.44,0.20500000000000002
353,Kuwait City,None,108.0175,66.67,68.11999999999999,57.9075,50.1625,15.8675,32.49249999999999,68.22,KWT,,,63.56635211349961,,,,,,,,,,,,,,,,,,Kuwait,Kuwait City,79.49446363047723,0.175,0.27,0.175
354,Lagos,None,51.919999999999995,12.395000000000001,35.24,49.14833333333333,35.776666666666664,14.756666666666668,69.14666666666666,86.49166666666667,NGA,13357.0,2436.0,46.38684145096843,,,,,,,,,,,,,,,,,,Nigeria,Lagos,38.574221321853685,0.255,0.25,0.11
355,Lagos,None,51.919999999999995,12.395000000000001,35.24,49.14833333333333,35.776666666666664,14.756666666666668,69.14666666666666,86.49166666666667,NGA,13357.0,2436.0,46.38684145096843,,,,,,,,,,,,,,,,,,Nigeria,None,81.95161882149782,0.255,0.25,0.11
356,Lahore,None,99.339,35.995999999999995,57.303999999999995,62.960000000000015,25.590000000000003,14.565000000000003,39.373000000000005,79.275,PAK,8760.0,1221.0,51.23566455759742,0.034,0.0,1.9137,0.0012,0.0,0.022,0.0003,0.0,0.0004,0.0,0.0,0.0,0.0,0.0011,0.001,0.0007,0.0,Pakistan,Islamabad,65.36514840798709,0.44999999999999996,0.20500000000000002,0.055
357,Lahore,None,99.339,35.995999999999995,57.303999999999995,62.960000000000015,25.590000000000003,14.565000000000003,39.373000000000005,79.275,PAK,8760.0,1221.0,51.23566455759742,0.034,0.0,1.9137,0.0012,0.0,0.022,0.0003,0.0,0.0004,0.0,0.0,0.0,0.0,0.0011,0.001,0.0007,0.0,Pakistan,Karachi,77.93688073394516,0.44999999999999996,0.20500000000000002,0.055
358,Las Vegas, NV,156.67000000000004,129.48818181818183,44.57363636363637,57.76999999999999,70.33272727272727,2.691818181818182,31.566363636363636,50.97636363636364,USA,,,,1.4907999999999997,0.038099999999999995,0.018000000000000002,0.0218,0.0053,0.0057,0.0013,0.0005,0.0015,0.0,0.0003,0.0003,0.0026,0.0057,0.19,0.0025,0.0,,,,0.035,0.505,0.33999999999999997
359,Leeds,None,170.94500000000002,102.22375,57.85875,81.98625,66.49625,6.7675,32.6675,45.3425,GBR,,,45.680610662694775,,,,,,,,,,,,,,,,,,United Kingdom,Belfast,49.648305633498744,0.20500000000000002,0.38,0.28
360,Leeds,None,170.94500000000002,102.22375,57.85875,81.98625,66.49625,6.7675,32.6675,45.3425,GBR,,,45.680610662694775,,,,,,,,,,,,,,,,,,United Kingdom,London,52.36522771422388,0.20500000000000002,0.38,0.28
361,Lima,None,85.41749999999998,37.83583333333333,31.00666666666667,58.709166666666675,41.55083333333332,15.765833333333333,46.88750000000001,86.47083333333335,PER,9869.0,891.0,52.77800429468519,1.876,0.0002,0.0004,0.0006,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0017,0.04,0.0193,0.0,Peru,Lima,66.63344696473038,0.11,0.405,0.22999999999999998
362,Limassol,None,151.55499999999998,62.72333333333333,67.855,49.935,64.09833333333333,8.545,18.443333333333335,52.76666666666667,CYP,,,53.03259150687987,1.4907,0.0004,0.4054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.0198,0.0,Cyprus,Nicosia,23.777476999292325,0.1,0.42,0.37
